accuracy,loss,val_accuracy,val_loss
0.19480298459529877,6.503440856933594,0.2189764529466629,4.282963275909424
0.22797781229019165,4.03831148147583,0.22667571902275085,3.9158647060394287
0.2515285313129425,3.6468794345855713,0.27400362491607666,3.575888156890869
0.2762115001678467,3.3771276473999023,0.29393115639686584,3.4864211082458496
0.31974637508392334,3.115358829498291,0.3276720941066742,3.311979055404663
0.3645267188549042,2.869992256164551,0.4216485619544983,3.0692684650421143
0.4275362193584442,2.584760904312134,0.4689764380455017,2.9457790851593018
0.47990262508392334,2.353005886077881,0.5328351259231567,2.8603322505950928
0.5282495617866516,2.1462504863739014,0.5636322498321533,2.800733804702759
0.5583673119544983,1.976198673248291,0.5901268124580383,2.7869460582733154
0.5871263742446899,1.8549811840057373,0.6159420013427734,2.757133722305298
0.6119791865348816,1.730735182762146,0.6005434989929199,2.9226489067077637
0.6362658739089966,1.638300895690918,0.6270380616188049,2.8859176635742188
0.6568727493286133,1.5442793369293213,0.6370018124580383,2.9670567512512207
0.6680819988250732,1.4752895832061768,0.6394927501678467,3.00717830657959
0.6901041865348816,1.40071439743042,0.6542119383811951,2.9782326221466064
0.7076539993286133,1.3307734727859497,0.64673912525177,3.2572765350341797
0.7242413759231567,1.2668012380599976,0.6598731875419617,3.106905460357666
0.734375,1.2169510126113892,0.6696105003356934,3.296034097671509
0.750849187374115,1.1566085815429688,0.6632699370384216,3.3997561931610107
0.7545289993286133,1.1359291076660156,0.6748188138008118,3.4987456798553467
0.7634737491607666,1.0947291851043701,0.6723278760910034,3.4301106929779053
0.7814764380455017,1.0351449251174927,0.6811594367027283,3.4085984230041504
0.78464674949646,1.010268211364746,0.6798007488250732,3.57649302482605
0.7927989363670349,0.9820437431335449,0.679347813129425,3.7531702518463135
0.8028193116188049,0.9531245827674866,0.6795742511749268,3.8845131397247314
0.8118772506713867,0.9247539043426514,0.68138587474823,3.8177902698516846
0.8200860619544983,0.8893951773643494,0.6870471239089966,3.8860464096069336
0.828464686870575,0.861871600151062,0.6798007488250732,3.9040687084198
0.8263133764266968,0.8663047552108765,0.6761775612831116,4.084125518798828
