accuracy,loss,val_accuracy,val_loss
0.20793704688549042,4.643284320831299,0.26856884360313416,3.8156039714813232
0.34510868787765503,3.2788891792297363,0.4017210006713867,2.943446636199951
0.48533740639686584,2.4431426525115967,0.5079257488250732,2.490819215774536
0.5887681245803833,1.8623000383377075,0.601222813129425,2.1108295917510986
0.6563066244125366,1.5094172954559326,0.6354166865348816,2.179494619369507
0.7018795013427734,1.270856499671936,0.6413043737411499,2.1720638275146484
0.7317708134651184,1.1093814373016357,0.6428894996643066,2.2346854209899902
0.7563405632972717,1.0097804069519043,0.6625905632972717,2.31197452545166
0.7710031867027283,0.9379495978355408,0.663722813129425,2.5754191875457764
0.769870936870575,0.9655475616455078,0.6490036249160767,2.7043638229370117
0.8053102493286133,0.7819463014602661,0.6682518124580383,2.8634283542633057
0.7881566882133484,0.964828372001648,0.6492300629615784,2.8914003372192383
0.8190670013427734,0.7251495122909546,0.6517210006713867,3.0092618465423584
