accuracy,loss,val_accuracy,val_loss
0.21580615639686584,4.525871753692627,0.27445653080940247,3.6903560161590576
0.38422781229019165,3.076899528503418,0.4519927501678467,2.6999619007110596
0.5439877510070801,2.195899248123169,0.5806159377098083,2.216446876525879
0.6394927501678467,1.6581079959869385,0.6245471239089966,2.1258180141448975
0.7018229365348816,1.3240342140197754,0.6764039993286133,1.9967713356018066
0.7442255616188049,1.0885154008865356,0.6544383764266968,2.226874828338623
0.7493772506713867,1.0390677452087402,0.6761775612831116,2.241650342941284
0.8030457496643066,0.7965234518051147,0.710597813129425,2.25150465965271
0.8168025612831116,0.7154890894889832,0.6795742511749268,2.550941228866577
0.82421875,0.6671918034553528,0.6967844367027283,3.0452566146850586
0.8483356237411499,0.5729406476020813,0.6951992511749268,2.891415596008301
