accuracy,loss,val_accuracy,val_loss
0.18659420311450958,5.278682708740234,0.1877264529466629,5.1539812088012695
0.1868772655725479,5.155557155609131,0.1877264529466629,5.151418685913086
0.1868772655725479,5.152826309204102,0.1877264529466629,5.146881580352783
0.1868772655725479,5.149660110473633,0.1877264529466629,5.155357837677002
0.1868772655725479,5.1469550132751465,0.1877264529466629,5.152419567108154
0.1868772655725479,5.145258903503418,0.1877264529466629,5.152765274047852
0.1868772655725479,5.142642021179199,0.1877264529466629,5.151820659637451
0.1868772655725479,5.142704486846924,0.1877264529466629,5.155328750610352
0.1868772655725479,5.14147424697876,0.1877264529466629,5.1519012451171875
0.1868772655725479,5.139474391937256,0.1877264529466629,5.15727424621582
0.1868772655725479,5.139004707336426,0.1877264529466629,5.160205364227295
0.1868772655725479,5.139129638671875,0.1877264529466629,5.158535957336426
0.1868772655725479,5.137228965759277,0.1877264529466629,5.1601338386535645
0.1868772655725479,5.136728763580322,0.1877264529466629,5.161167621612549
0.1868772655725479,5.136301040649414,0.1877264529466629,5.157081127166748
0.1868772655725479,5.136160373687744,0.1877264529466629,5.157671928405762
0.1868772655725479,5.1351470947265625,0.1877264529466629,5.168421745300293
0.1868772655725479,5.134929656982422,0.1877264529466629,5.164928913116455
0.1868772655725479,5.134620666503906,0.1877264529466629,5.1607279777526855
0.1868772655725479,5.133432388305664,0.1877264529466629,5.161221504211426
0.1868772655725479,5.133120536804199,0.1877264529466629,5.161330699920654
0.1868772655725479,5.133363723754883,0.1877264529466629,5.161678314208984
0.1868772655725479,5.132500171661377,0.1877264529466629,5.162857532501221
0.1868772655725479,5.1313652992248535,0.1877264529466629,5.164903163909912
0.1868772655725479,5.132431507110596,0.1877264529466629,5.163777828216553
0.1868772655725479,5.1313886642456055,0.1877264529466629,5.164237022399902
0.1868772655725479,5.131056308746338,0.1877264529466629,5.1647748947143555
0.1868772655725479,5.130749702453613,0.1877264529466629,5.165201187133789
0.1868772655725479,5.1309332847595215,0.1877264529466629,5.168725490570068
0.1868772655725479,5.1303887367248535,0.1877264529466629,5.1665802001953125
