accuracy,loss,val_accuracy,val_loss
0.18721693754196167,4.831385612487793,0.19112318754196167,4.445911884307861
0.20069067180156708,4.344625473022461,0.2246376872062683,4.200489521026611
0.21388134360313416,4.07757568359375,0.2346014529466629,4.027791976928711
0.22520379722118378,3.90372371673584,0.23845109343528748,3.9408745765686035
0.23363904654979706,3.759023904800415,0.2549818754196167,3.906923532485962
0.24235734343528748,3.621760845184326,0.2543025314807892,3.8663196563720703
0.25209465622901917,3.4874281883239746,0.2597373127937317,3.7496657371520996
0.26613450050354004,3.3572847843170166,0.2701539993286133,3.730015516281128
0.28226903080940247,3.2187857627868652,0.2930253744125366,3.6861729621887207
0.3011775314807892,3.1096715927124023,0.3242753744125366,3.590832233428955
0.31759509444236755,2.971024751663208,0.317255437374115,3.643533229827881
0.33203125,2.868527412414551,0.34080615639686584,3.621201992034912
0.3489017188549042,2.7617223262786865,0.3765851557254791,3.4869985580444336
0.37466031312942505,2.6453845500946045,0.37817028164863586,3.5073556900024414
0.39181384444236755,2.5404272079467773,0.4112318754196167,3.515179395675659
0.4064198434352875,2.463644027709961,0.4107789993286133,3.5572612285614014
0.42266756296157837,2.3724498748779297,0.4175724685192108,3.520106077194214
0.44610506296157837,2.284158706665039,0.4467844069004059,3.548480987548828
0.4530683755874634,2.2373270988464355,0.4538043439388275,3.5943167209625244
0.46739131212234497,2.1681385040283203,0.42527174949645996,3.6130740642547607
0.4823935627937317,2.1074202060699463,0.44950181245803833,3.7102506160736084
0.4902060627937317,2.0647499561309814,0.45606884360313416,3.6541900634765625
0.5013020634651184,2.0104050636291504,0.4581068754196167,3.733949899673462
0.5090579986572266,1.9750348329544067,0.46875,3.7792465686798096
0.5139832496643066,1.9401315450668335,0.46195653080940247,3.792038679122925
0.5271173119544983,1.9055449962615967,0.4628623127937317,3.999037981033325
0.53855299949646,1.862323522567749,0.49048912525177,3.9045569896698
0.547724187374115,1.8219281435012817,0.47712862491607666,3.9799985885620117
0.5613677501678467,1.7839521169662476,0.49796196818351746,4.036315441131592
0.5653872489929199,1.7634391784667969,0.4753170311450958,4.21639347076416
