accuracy,loss,val_accuracy,val_loss
0.25809556245803833,4.353277683258057,0.38179346919059753,3.3037490844726562
0.4839787185192108,2.6022698879241943,0.5307971239089966,2.402911901473999
0.6249433755874634,1.7213226556777954,0.5740489363670349,2.2105205059051514
0.7041440010070801,1.258202314376831,0.5942028760910034,2.1319048404693604
0.7489809989929199,0.9847947359085083,0.5964673757553101,2.262234687805176
0.7802309989929199,0.8084225654602051,0.5919383764266968,2.5230226516723633
0.7991394996643066,0.7074439525604248,0.5880887508392334,2.622236728668213
0.8129528760910034,0.6315405368804932,0.5803894996643066,2.781712055206299
0.8242753744125366,0.5756635665893555,0.576766312122345,2.958289623260498
0.8349750638008118,0.530264675617218,0.5833333134651184,3.130321979522705
0.846807062625885,0.48069310188293457,0.5681612491607666,3.5501620769500732
0.8507699370384216,0.4685344994068146,0.5717844367027283,3.5638349056243896
0.8601675629615784,0.4257954955101013,0.578125,3.3373403549194336
0.8731883764266968,0.3866578936576843,0.58152174949646,3.599519729614258
0.8790760636329651,0.3700203597545624,0.5801630616188049,3.6355881690979004
0.8881340622901917,0.3366078734397888,0.5697463750839233,3.9555084705352783
0.8971354365348816,0.31553399562835693,0.5722373127937317,4.069714546203613
0.9042119383811951,0.29348254203796387,0.5892210006713867,4.18221378326416
0.91236412525177,0.26797595620155334,0.5817481875419617,4.359837532043457
0.9206295013427734,0.24542880058288574,0.5803894996643066,4.732324600219727
0.922724187374115,0.23583117127418518,0.5715579986572266,4.679805755615234
0.9272531867027283,0.2206403911113739,0.569972813129425,4.74592924118042
0.934442937374115,0.20594248175621033,0.5735960006713867,4.807742118835449
0.9429348111152649,0.18281236290931702,0.5654438138008118,5.019442558288574
0.9475769996643066,0.17079634964466095,0.5738224387168884,5.049139976501465
0.9463881254196167,0.1655530333518982,0.5749546885490417,4.961001396179199
0.9491055011749268,0.16183893382549286,0.5754076242446899,5.277721405029297
0.95261549949646,0.1587432324886322,0.5670289993286133,5.446413993835449
0.9588994383811951,0.13367220759391785,0.5808423757553101,5.302121639251709
0.9623528122901917,0.12683196365833282,0.5776721239089966,5.295263290405273
