accuracy,loss,val_accuracy,val_loss
0.18353714048862457,7.78500509262085,0.198369562625885,4.750810146331787
0.19786004722118378,4.617199420928955,0.20652173459529877,4.420820713043213
0.206182062625885,4.354736804962158,0.22010870277881622,4.20172119140625
0.21484375,4.117518901824951,0.22192029654979706,4.0379791259765625
0.2237318903207779,3.9473540782928467,0.23641304671764374,3.92734956741333
0.23947010934352875,3.7895548343658447,0.25362318754196167,3.8691375255584717
0.25203803181648254,3.6326467990875244,0.27762681245803833,3.7585713863372803
0.2746829688549042,3.4725072383880615,0.29415759444236755,3.6481058597564697
0.29676178097724915,3.3164467811584473,0.3168025314807892,3.5646133422851562
0.3114243745803833,3.167177438735962,0.3226902186870575,3.5212020874023438
0.32914403080940247,3.040144920349121,0.3399003744125366,3.4715631008148193
0.3439198434352875,2.9243738651275635,0.3693387806415558,3.298767328262329
0.36124321818351746,2.821063280105591,0.3813405930995941,3.289811849594116
0.36860281229019165,2.734006643295288,0.40828803181648254,3.345231533050537
0.3944746255874634,2.650862693786621,0.4103260934352875,3.2546913623809814
0.41179800033569336,2.578836679458618,0.4105525314807892,3.2624847888946533
0.43195199966430664,2.4879655838012695,0.4581068754196167,3.2570760250091553
0.453125,2.4032158851623535,0.4882246255874634,3.283052682876587
0.46280571818351746,2.3530664443969727,0.484375,3.184429407119751
0.4788835942745209,2.288029432296753,0.4909420311450958,3.3208277225494385
0.4889039993286133,2.2238028049468994,0.49773550033569336,3.23315691947937
0.5023776888847351,2.191399574279785,0.5364583134651184,3.26496958732605
